Well,Well_Position,Omit,Sample_Name,Treatment,Tech_Rep,Target_Name,E,Task,Reporter,Quencher,CT,Ct_Mean,Ct_SD,Automatic_Ct_Threshold,Ct_Threshold,Automatic_Baseline,Baseline_Start,Baseline_End,Amp_Status,Comments,Cq_Conf,Tm1,HIGHSD,MTP,Tm2,Tm3,Tm4,CQCONF,EXPFAIL,AMPNC,PlateMap,Unique_Sam_Gene_PlateMap
92,H8,FALSE,NRT-B8-041523,NRT,2,FABP1,1.919933202,NTC,SYBR,None,32.524,NA,NA,FALSE,"9,636.97",TRUE,3,26,Amp,NA,0.946,83.463,N,Y,74.931,NA,NA,N,N,Y,4,NRT-B8-041523-FABP1-4
93,H9,FALSE,NTC-SUB1-WaterCheck,NTC,1,FABP1,1.919933202,NTC,SYBR,None,37.474,38.1,0.885,TRUE,"14,802.30",TRUE,3,31,Inconclusive,"Testing Nuc free water used on previous plate (SUB1) where one NTC amp. Utilizing IP-Control MM that was made with the same water.
",0.926,84.371,Y,N,NA,NA,NA,N,N,NA,3,NTC-SUB1-WaterCheck-FABP1-3
1,A1,FALSE,a-030123-Control-1,Control,1,PCK1,1.927082,UNKNOWN,SYBR,None,23.127,23.271,0.204,TRUE,"24,332.21",TRUE,3,15,Amp,NA,0.979,81.168,N,NA,NA,NA,NA,NA,NA,NA,1,a-030123-Control-1-PCK1-1
1,A1,FALSE,a-030923-Control-4,Control,1,PCK1,1.927082,UNKNOWN,SYBR,None,25.271,25.146,0.177,TRUE,"22,807.64",TRUE,3,18,Amp,NA,0.974,81.337,N,NA,NA,NA,NA,NA,NA,NA,2,a-030923-Control-4-PCK1-2
1,A1,FALSE,a-030623-Control-6,Control,1,PCK1,1.927082,UNKNOWN,SYBR,None,27.685,27.723,0.054,TRUE,"13,522.38",TRUE,3,23,Amp,NA,0.983,81.182,N,NA,NA,NA,NA,NA,NA,NA,3,a-030623-Control-6-PCK1-3
1,A1,FALSE,a-030323-Control-5,Control,1,PCK1,1.927082,UNKNOWN,SYBR,None,25.766,25.654,0.159,TRUE,"17,837.02",TRUE,3,19,Amp,NA,0.978,81.098,NA,NA,NA,NA,NA,NA,NA,NA,4,a-030323-Control-5-PCK1-4
1,A1,FALSE,a-110922-Control-2,Control,1,PCK1,1.919933202,UNKNOWN,SYBR,None,24.381,24.246,0.192,TRUE,"21,644.55",TRUE,3,17,Amp,NA,0.977,81.19,N,NA,NA,NA,NA,NA,NA,NA,5,a-110922-Control-2-PCK1-5
10,A10,FALSE,j-030523-PFHxS-10,PFHxS,1,PCK1,1.927082,UNKNOWN,SYBR,None,30.37,30.341,0.041,TRUE,"24,332.21",TRUE,3,23,Amp,NA,0.98,81.321,N,NA,NA,NA,NA,NA,NA,NA,1,j-030523-PFHxS-10-PCK1-1
10,A10,FALSE,j-110823-PFHxS-11,PFHxS,1,PCK1,1.927082,UNKNOWN,SYBR,None,29.922,29.754,0.237,TRUE,"22,807.64",TRUE,3,24,Amp,NA,0.981,81.336,N,NA,NA,NA,NA,NA,NA,NA,2,j-110823-PFHxS-11-PCK1-2
10,A10,FALSE,j-030823-PFHxS-8,PFHxS,1,PCK1,1.927082,UNKNOWN,SYBR,None,32.237,32.185,0.073,TRUE,"13,522.38",TRUE,3,26,Amp,NA,0.989,81.332,N,NA,NA,NA,NA,NA,NA,NA,3,j-030823-PFHxS-8-PCK1-3
10,A10,FALSE,j-031023-PFHxS-9,PFHxS,1,PCK1,1.927082,UNKNOWN,SYBR,None,28.56,28.724,0.232,TRUE,"17,837.02",TRUE,3,18,Amp,NA,0.988,81.097,NA,NA,NA,NA,NA,NA,NA,NA,4,j-031023-PFHxS-9-PCK1-4
10,A10,FALSE,NRT-B9-041723,NRT,1,PCK1,1.927082399,NTC,SYBR,None,Undetermined,NA,NA,TRUE,"21,644.55",TRUE,3,39,No Amp,NA,0,64.574,N,NA,NA,NA,NA,NA,NA,NA,5,NRT-B9-041723-PCK1-5
11,A11,FALSE,m-030523-PFOA-11,PFOA,1,PCK1,1.927082,UNKNOWN,SYBR,None,28.54,28.617,0.109,TRUE,"24,332.21",TRUE,3,20,Amp,NA,0.983,81.167,N,NA,NA,NA,NA,NA,NA,NA,1,m-030523-PFOA-11-PCK1-1
11,A11,FALSE,m-110823-PFOA-10,PFOA,1,PCK1,1.927082,UNKNOWN,SYBR,None,26.237,26.329,0.131,TRUE,"22,807.64",TRUE,3,20,Amp,NA,0.98,81.182,N,NA,NA,NA,NA,NA,NA,NA,2,m-110823-PFOA-10-PCK1-2
11,A11,FALSE,m-030823-PFOA-8,PFOA,1,PCK1,1.927082,UNKNOWN,SYBR,None,25.334,25.351,0.023,TRUE,"13,522.38",TRUE,3,21,Amp,NA,0.993,81.323,N,NA,NA,NA,NA,NA,NA,NA,3,m-030823-PFOA-8-PCK1-3
11,A11,FALSE,m-031023-PFOA-6,PFOA,1,PCK1,1.927082,UNKNOWN,SYBR,None,22.603,22.661,0.081,TRUE,"17,837.02",TRUE,3,15,Amp,NA,0.986,81.095,NA,NA,NA,NA,NA,NA,NA,NA,4,m-031023-PFOA-6-PCK1-4
12,A12,FALSE,p-030523-PFOS-12,PFOS,1,PCK1,1.927082,UNKNOWN,SYBR,None,26.496,26.466,0.042,TRUE,"24,332.21",TRUE,3,20,Amp,NA,0.981,81.32,N,NA,NA,NA,NA,NA,NA,NA,1,p-030523-PFOS-12-PCK1-1
12,A12,FALSE,p-110823-PFOS-6,PFOS,1,PCK1,1.927082,UNKNOWN,SYBR,None,26.441,26.457,0.022,TRUE,"22,807.64",TRUE,3,20,Amp,NA,0.985,81.182,N,NA,NA,NA,NA,NA,NA,NA,2,p-110823-PFOS-6-PCK1-2
12,A12,FALSE,p-030823-PFOS-9,PFOS,1,PCK1,1.927082,UNKNOWN,SYBR,None,29.374,29.112,0.37,TRUE,"13,522.38",TRUE,3,25,Amp,NA,0.981,81.323,N,NA,NA,NA,NA,NA,NA,NA,3,p-030823-PFOS-9-PCK1-3
12,A12,FALSE,p-031023-PFOS-8,PFOS,1,PCK1,1.927082,UNKNOWN,SYBR,None,25.234,25.309,0.107,TRUE,"17,837.02",TRUE,3,19,Amp,NA,0.985,81.095,NA,NA,NA,NA,NA,NA,NA,NA,4,p-031023-PFOS-8-PCK1-4
12,A12,FALSE,NTC-041723,NTC,1,PCK1,1.927082399,NTC,SYBR,None,Undetermined,NA,NA,TRUE,"21,644.55",TRUE,3,39,No Amp,NA,0,62.135,N,NA,NA,NA,NA,NA,NA,NA,5,NTC-041723-PCK1-5
2,A2,FALSE,d-030123-MIX-12,MIX,1,PCK1,1.927082,UNKNOWN,SYBR,None,25.93,25.909,0.029,TRUE,"24,332.21",TRUE,3,19,Amp,NA,0.984,81.168,N,NA,NA,NA,NA,NA,NA,NA,1,d-030123-MIX-12-PCK1-1
2,A2,FALSE,d-030923-MIX-6,MIX,1,PCK1,1.927082,UNKNOWN,SYBR,None,23.994,24.081,0.124,TRUE,"22,807.64",TRUE,3,18,Amp,NA,0.98,81.337,N,NA,NA,NA,NA,NA,NA,NA,2,d-030923-MIX-6-PCK1-2
2,A2,FALSE,d-030623-MIX-4,MIX,1,PCK1,1.927082,UNKNOWN,SYBR,None,28.802,29.074,0.385,TRUE,"13,522.38",TRUE,3,20,Amp,NA,0.981,81.182,N,NA,NA,NA,NA,NA,NA,NA,3,d-030623-MIX-4-PCK1-3
2,A2,FALSE,d-030323-MIX-5,MIX,1,PCK1,1.927082,UNKNOWN,SYBR,None,25.51,25.607,0.137,TRUE,"17,837.02",TRUE,3,19,Amp,NA,0.981,81.098,NA,NA,NA,NA,NA,NA,NA,NA,4,d-030323-MIX-5-PCK1-4
2,A2,FALSE,d-110922-MIX-11,MIX,1,PCK1,1.927082399,UNKNOWN,SYBR,None,26.045,26.13,0.121,TRUE,"21,644.55",TRUE,3,19,Amp,NA,0.99,81.343,N,NA,NA,NA,NA,NA,NA,NA,5,d-110922-MIX-11-PCK1-5
3,A3,FALSE,g-030123-PFHxA-1,PFHxA,1,PCK1,1.927082,UNKNOWN,SYBR,None,25.67,25.745,0.106,TRUE,"24,332.21",TRUE,3,20,Amp,NA,0.985,81.328,N,NA,NA,NA,NA,NA,NA,NA,1,g-030123-PFHxA-1-PCK1-1
3,A3,FALSE,g-030923-PFHxA-7,PFHxA,1,PCK1,1.927082,UNKNOWN,SYBR,None,28.285,28.125,0.227,TRUE,"22,807.64",TRUE,3,20,Amp,NA,0.982,81.337,N,NA,NA,NA,NA,NA,NA,NA,2,g-030923-PFHxA-7-PCK1-2
3,A3,FALSE,g-030623-PFHxA-2,PFHxA,1,PCK1,1.927082,UNKNOWN,SYBR,None,28.192,28.13,0.088,TRUE,"13,522.38",TRUE,3,20,Amp,NA,0.98,81.182,N,NA,NA,NA,NA,NA,NA,NA,3,g-030623-PFHxA-2-PCK1-3
3,A3,FALSE,g-030323-PFHxA-5,PFHxA,1,PCK1,1.927082,UNKNOWN,SYBR,None,25.484,25.529,0.064,TRUE,"17,837.02",TRUE,3,17,Amp,NA,0.985,81.259,NA,NA,NA,NA,NA,NA,NA,NA,4,g-030323-PFHxA-5-PCK1-4
3,A3,FALSE,g2-110922-PFHxA-4,PFHxA,1,PCK1,1.927082399,UNKNOWN,SYBR,None,24.527,24.498,0.04,TRUE,"21,644.55",TRUE,3,18,Amp,NA,0.981,81.188,N,NA,NA,NA,NA,NA,NA,NA,5,g2-110922-PFHxA-4-PCK1-5
4,A4,FALSE,j-030123-PFHxS-1,PFHxS,1,PCK1,1.927082,UNKNOWN,SYBR,None,27.681,27.771,0.127,TRUE,"24,332.21",TRUE,3,20,Amp,NA,0.984,81.328,N,NA,NA,NA,NA,NA,NA,NA,1,j-030123-PFHxS-1-PCK1-1
4,A4,FALSE,j-030923-PFHxS-7,PFHxS,1,PCK1,1.927082,UNKNOWN,SYBR,None,24.273,24.42,0.208,TRUE,"22,807.64",TRUE,3,16,Amp,NA,0.974,81.185,N,NA,NA,NA,NA,NA,NA,NA,2,j-030923-PFHxS-7-PCK1-2
4,A4,FALSE,j-030623-PFHxS-6,PFHxS,1,PCK1,1.927082,UNKNOWN,SYBR,None,27.111,27.215,0.148,TRUE,"13,522.38",TRUE,3,20,Amp,NA,0.988,81.335,N,NA,NA,NA,NA,NA,NA,NA,3,j-030623-PFHxS-6-PCK1-3
4,A4,FALSE,j-030323-PFHxS-2,PFHxS,1,PCK1,1.927082,UNKNOWN,SYBR,None,23.007,23.088,0.115,TRUE,"17,837.02",TRUE,3,16,Amp,NA,0.979,81.103,NA,NA,NA,NA,NA,NA,NA,NA,4,j-030323-PFHxS-2-PCK1-4
4,A4,FALSE,j-110922-PFHxS-12,PFHxS,1,PCK1,1.927082399,UNKNOWN,SYBR,None,25.788,26.044,0.362,TRUE,"21,644.55",TRUE,3,19,Amp,NA,0.99,81.188,N,NA,NA,NA,NA,NA,NA,NA,5,j-110922-PFHxS-12-PCK1-5
5,A5,FALSE,m-030123-PFOA-1,PFOA,1,PCK1,1.927082,UNKNOWN,SYBR,None,25.579,25.54,0.055,TRUE,"24,332.21",TRUE,3,20,Amp,NA,0.988,81.174,N,NA,NA,NA,NA,NA,NA,NA,1,m-030123-PFOA-1-PCK1-1
5,A5,FALSE,m-030923-PFOA-9,PFOA,1,PCK1,1.927082,UNKNOWN,SYBR,None,28.79,28.731,0.083,TRUE,"22,807.64",TRUE,3,20,Amp,NA,0.99,81.185,N,NA,NA,NA,NA,NA,NA,NA,2,m-030923-PFOA-9-PCK1-2
5,A5,FALSE,m-030623-PFOA-4,PFOA,1,PCK1,1.927082,UNKNOWN,SYBR,None,30.48,30.723,0.343,TRUE,"13,522.38",TRUE,3,24,Amp,NA,0.99,81.181,N,NA,NA,NA,NA,NA,NA,NA,3,m-030623-PFOA-4-PCK1-3
5,A5,FALSE,m-030323-PFOA-2,PFOA,1,PCK1,1.927082,UNKNOWN,SYBR,None,23.265,23.308,0.061,TRUE,"17,837.02",TRUE,3,17,Amp,NA,0.988,81.1,NA,NA,NA,NA,NA,NA,NA,NA,4,m-030323-PFOA-2-PCK1-4
5,A5,FALSE,m-110922-PFOA-12,PFOA,1,PCK1,1.927082399,UNKNOWN,SYBR,None,31.388,31.782,0.556,TRUE,"21,644.55",TRUE,3,23,Amp,NA,0.988,81.19,Y,NA,NA,NA,NA,NA,NA,NA,5,m-110922-PFOA-12-PCK1-5
6,A6,FALSE,p-030123-PFOS-1,PFOS,1,PCK1,1.927082,UNKNOWN,SYBR,None,32.064,32.455,0.553,TRUE,"24,332.21",TRUE,3,23,Amp,NA,0.985,81.328,Y,NA,NA,NA,NA,NA,NA,NA,1,p-030123-PFOS-1-PCK1-1
6,A6,FALSE,p-030923-PFOS-2,PFOS,1,PCK1,1.927082,UNKNOWN,SYBR,None,26.973,26.898,0.106,TRUE,"22,807.64",TRUE,3,20,Amp,NA,0.987,81.185,N,NA,NA,NA,NA,NA,NA,NA,2,p-030923-PFOS-2-PCK1-2
6,A6,FALSE,p-030623-PFOS-7,PFOS,1,PCK1,1.927082,UNKNOWN,SYBR,None,27.675,27.956,0.397,TRUE,"13,522.38",TRUE,3,20,Amp,NA,0.982,81.181,N,NA,NA,NA,NA,NA,NA,NA,3,p-030623-PFOS-7-PCK1-3
6,A6,FALSE,p-030323-PFOS-5,PFOS,1,PCK1,1.927082,UNKNOWN,SYBR,None,23.707,23.824,0.166,TRUE,"17,837.02",TRUE,3,16,Amp,NA,0.99,81.1,NA,NA,NA,NA,NA,NA,NA,NA,4,p-030323-PFOS-5-PCK1-4
6,A6,FALSE,p-110922-PFOS-3,PFOS,1,PCK1,1.927082399,UNKNOWN,SYBR,None,24.81,24.766,0.062,TRUE,"21,644.55",TRUE,3,18,Amp,NA,0.987,81.19,N,NA,NA,NA,NA,NA,NA,NA,5,p-110922-PFOS-3-PCK1-5
7,A7,FALSE,a-030523-Control-12,Control,1,PCK1,1.927082,UNKNOWN,SYBR,None,29.933,29.942,0.013,TRUE,"24,332.21",TRUE,3,23,Amp,NA,0.988,81.164,N,NA,NA,NA,NA,NA,NA,NA,1,a-030523-Control-12-PCK1-1
7,A7,FALSE,a-110823-Control-3,Control,1,PCK1,1.927082,UNKNOWN,SYBR,None,27.345,27.429,0.118,TRUE,"22,807.64",TRUE,3,20,Amp,NA,0.988,81.183,N,NA,NA,NA,NA,NA,NA,NA,2,a-110823-Control-3-PCK1-2
7,A7,FALSE,a-030823-Control-8,Control,1,PCK1,1.927082,UNKNOWN,SYBR,None,30.738,30.799,0.085,TRUE,"13,522.38",TRUE,3,26,Amp,NA,0.986,81.179,N,NA,NA,NA,NA,NA,NA,NA,3,a-030823-Control-8-PCK1-3
7,A7,FALSE,a-031023-Control-9,Control,1,PCK1,1.927082,UNKNOWN,SYBR,None,25.265,25.516,0.354,TRUE,"17,837.02",TRUE,3,18,Amp,NA,0.99,81.249,NA,NA,NA,NA,NA,NA,NA,NA,4,a-031023-Control-9-PCK1-4
8,A8,FALSE,d-030523-MIX-3,MIX,1,PCK1,1.927082,UNKNOWN,SYBR,None,24.502,24.574,0.102,TRUE,"24,332.21",TRUE,3,17,Amp,NA,0.986,81.164,N,NA,NA,NA,NA,NA,NA,NA,1,d-030523-MIX-3-PCK1-1
8,A8,FALSE,d-110823-MIX-1,MIX,1,PCK1,1.927082,UNKNOWN,SYBR,None,29.794,29.885,0.129,TRUE,"22,807.64",TRUE,3,21,Amp,NA,0.989,81.031,N,NA,NA,NA,NA,NA,NA,NA,2,d-110823-MIX-1-PCK1-2
8,A8,FALSE,d-030823-MIX-9,MIX,1,PCK1,1.927082,UNKNOWN,SYBR,None,25.562,25.686,0.175,TRUE,"13,522.38",TRUE,3,20,Amp,NA,0.99,81.332,N,NA,NA,NA,NA,NA,NA,NA,3,d-030823-MIX-9-PCK1-3
8,A8,FALSE,d-031023-MIX-8,MIX,1,PCK1,1.927082,UNKNOWN,SYBR,None,23.162,23.171,0.012,TRUE,"17,837.02",TRUE,3,19,Amp,NA,0.975,81.093,NA,NA,NA,NA,NA,NA,NA,NA,4,d-031023-MIX-8-PCK1-4
8,A8,FALSE,IP-Control-041723,IP,1,PCK1,1.927082399,UNKNOWN,SYBR,None,27.629,27.64,0.015,TRUE,"21,644.55",TRUE,3,18,Amp,NA,0.993,79.358,N,NA,NA,NA,NA,NA,NA,NA,5,IP-Control-041723-PCK1-5
9,A9,FALSE,g-030523-PFHxA-3,PFHxA,1,PCK1,1.927082,UNKNOWN,SYBR,None,25.021,25.023,0.003,TRUE,"24,332.21",TRUE,3,19,Amp,NA,0.971,81.168,N,NA,NA,NA,NA,NA,NA,NA,1,g-030523-PFHxA-3-PCK1-1
9,A9,FALSE,g-110823-PFHxA-12,PFHxA,1,PCK1,1.927082,UNKNOWN,SYBR,None,28.991,29.075,0.119,TRUE,"22,807.64",TRUE,3,22,Amp,NA,0.973,81.184,N,NA,NA,NA,NA,NA,NA,NA,2,g-110823-PFHxA-12-PCK1-2
9,A9,FALSE,g-030823-PFHxA-6,PFHxA,1,PCK1,1.927082,UNKNOWN,SYBR,None,27.584,27.629,0.063,TRUE,"13,522.38",TRUE,3,23,Amp,NA,0.989,81.179,N,NA,NA,NA,NA,NA,NA,NA,3,g-030823-PFHxA-6-PCK1-3
9,A9,FALSE,g-031023-PFHxA-8,PFHxA,1,PCK1,1.927082,UNKNOWN,SYBR,None,23.405,23.396,0.013,TRUE,"17,837.02",TRUE,3,18,Amp,NA,0.989,81.097,NA,NA,NA,NA,NA,NA,NA,NA,4,g-031023-PFHxA-8-PCK1-4
13,B1,FALSE,a-030123-Control-1,Control,2,PCK1,1.927082,UNKNOWN,SYBR,None,23.416,23.271,0.204,TRUE,"24,332.21",TRUE,3,18,Amp,NA,0.984,81.168,N,NA,NA,NA,NA,NA,NA,NA,1,a-030123-Control-1-PCK1-1
13,B1,FALSE,a-030923-Control-4,Control,2,PCK1,1.927082,UNKNOWN,SYBR,None,25.021,25.146,0.177,TRUE,"22,807.64",TRUE,3,19,Amp,NA,0.976,81.184,N,NA,NA,NA,NA,NA,NA,NA,2,a-030923-Control-4-PCK1-2
13,B1,FALSE,a-030623-Control-6,Control,2,PCK1,1.927082,UNKNOWN,SYBR,None,27.762,27.723,0.054,TRUE,"13,522.38",TRUE,3,23,Amp,NA,0.986,81.03,N,NA,NA,NA,NA,NA,NA,NA,3,a-030623-Control-6-PCK1-3
13,B1,FALSE,a-030323-Control-5,Control,2,PCK1,1.927082,UNKNOWN,SYBR,None,25.542,25.654,0.159,TRUE,"17,837.02",TRUE,3,15,Amp,NA,0.992,81.098,NA,NA,NA,NA,NA,NA,NA,NA,4,a-030323-Control-5-PCK1-4
13,B1,FALSE,a-110922-Control-2,Control,2,PCK1,1.927082399,UNKNOWN,SYBR,None,24.11,24.246,0.192,TRUE,"21,644.55",TRUE,3,17,Amp,NA,0.98,81.19,N,NA,NA,NA,NA,NA,NA,NA,5,a-110922-Control-2-PCK1-5
22,B10,FALSE,j-030523-PFHxS-10,PFHxS,2,PCK1,1.927082,UNKNOWN,SYBR,None,30.312,30.341,0.041,TRUE,"24,332.21",TRUE,3,24,Amp,NA,0.99,81.168,N,NA,NA,NA,NA,NA,NA,NA,1,j-030523-PFHxS-10-PCK1-1
22,B10,FALSE,j-110823-PFHxS-11,PFHxS,2,PCK1,1.927082,UNKNOWN,SYBR,None,29.586,29.754,0.237,TRUE,"22,807.64",TRUE,3,21,Amp,NA,0.989,81.184,N,NA,NA,NA,NA,NA,NA,NA,2,j-110823-PFHxS-11-PCK1-2
22,B10,FALSE,j-030823-PFHxS-8,PFHxS,2,PCK1,1.927082,UNKNOWN,SYBR,None,32.133,32.185,0.073,TRUE,"13,522.38",TRUE,3,25,Amp,NA,0.972,81.179,N,NA,NA,NA,NA,NA,NA,NA,3,j-030823-PFHxS-8-PCK1-3
22,B10,FALSE,j-031023-PFHxS-9,PFHxS,2,PCK1,1.927082,UNKNOWN,SYBR,None,28.888,28.724,0.232,TRUE,"17,837.02",TRUE,3,23,Amp,NA,0.994,81.097,NA,NA,NA,NA,NA,NA,NA,NA,4,j-031023-PFHxS-9-PCK1-4
22,B10,FALSE,NRT-B9-041723,NRT,2,PCK1,1.927082399,NTC,SYBR,None,Undetermined,NA,NA,TRUE,"21,644.55",TRUE,3,39,No Amp,NA,0,63.354,N,NA,NA,NA,NA,NA,NA,NA,5,NRT-B9-041723-PCK1-5
23,B11,FALSE,m-030523-PFOA-11,PFOA,2,PCK1,1.927082,UNKNOWN,SYBR,None,28.694,28.617,0.109,TRUE,"24,332.21",TRUE,3,23,Amp,NA,0.991,81.167,N,NA,NA,NA,NA,NA,NA,NA,1,m-030523-PFOA-11-PCK1-1
23,B11,FALSE,m-110823-PFOA-10,PFOA,2,PCK1,1.927082,UNKNOWN,SYBR,None,26.422,26.329,0.131,TRUE,"22,807.64",TRUE,3,20,Amp,NA,0.991,81.182,N,NA,NA,NA,NA,NA,NA,NA,2,m-110823-PFOA-10-PCK1-2
23,B11,FALSE,m-030823-PFOA-8,PFOA,2,PCK1,1.927082,UNKNOWN,SYBR,None,25.368,25.351,0.023,TRUE,"13,522.38",TRUE,3,20,Amp,NA,0.99,81.17,N,NA,NA,NA,NA,NA,NA,NA,3,m-030823-PFOA-8-PCK1-3
23,B11,FALSE,m-031023-PFOA-6,PFOA,2,PCK1,1.927082,UNKNOWN,SYBR,None,22.718,22.661,0.081,TRUE,"17,837.02",TRUE,3,17,Amp,NA,0.989,81.095,NA,NA,NA,NA,NA,NA,NA,NA,4,m-031023-PFOA-6-PCK1-4
24,B12,FALSE,p-030523-PFOS-12,PFOS,2,PCK1,1.927082,UNKNOWN,SYBR,None,26.437,26.466,0.042,TRUE,"24,332.21",TRUE,3,18,Amp,NA,0.991,81.167,N,NA,NA,NA,NA,NA,NA,NA,1,p-030523-PFOS-12-PCK1-1
24,B12,FALSE,p-110823-PFOS-6,PFOS,2,PCK1,1.927082,UNKNOWN,SYBR,None,26.472,26.457,0.022,TRUE,"22,807.64",TRUE,3,22,Amp,NA,0.987,81.182,N,NA,NA,NA,NA,NA,NA,NA,2,p-110823-PFOS-6-PCK1-2
24,B12,FALSE,p-030823-PFOS-9,PFOS,2,PCK1,1.927082,UNKNOWN,SYBR,None,28.851,29.112,0.37,TRUE,"13,522.38",TRUE,3,25,Amp,NA,0.991,81.17,N,NA,NA,NA,NA,NA,NA,NA,3,p-030823-PFOS-9-PCK1-3
24,B12,FALSE,p-031023-PFOS-8,PFOS,2,PCK1,1.927082,UNKNOWN,SYBR,None,25.385,25.309,0.107,TRUE,"17,837.02",TRUE,3,18,Amp,NA,0.989,81.095,NA,NA,NA,NA,NA,NA,NA,NA,4,p-031023-PFOS-8-PCK1-4
24,B12,FALSE,NTC-041723,NTC,2,PCK1,1.927082399,NTC,SYBR,None,Undetermined,NA,NA,TRUE,"21,644.55",TRUE,3,39,No Amp,NA,0,61.983,N,NA,NA,NA,NA,NA,NA,NA,5,NTC-041723-PCK1-5
14,B2,FALSE,d-030123-MIX-12,MIX,2,PCK1,1.927082,UNKNOWN,SYBR,None,25.889,25.909,0.029,TRUE,"24,332.21",TRUE,3,18,Amp,NA,0.988,81.168,N,NA,NA,NA,NA,NA,NA,NA,1,d-030123-MIX-12-PCK1-1
14,B2,FALSE,d-030923-MIX-6,MIX,2,PCK1,1.927082,UNKNOWN,SYBR,None,24.169,24.081,0.124,TRUE,"22,807.64",TRUE,3,18,Amp,NA,0.986,81.184,N,NA,NA,NA,NA,NA,NA,NA,2,d-030923-MIX-6-PCK1-2
14,B2,FALSE,d-030623-MIX-4,MIX,2,PCK1,1.927082,UNKNOWN,SYBR,None,29.346,29.074,0.385,TRUE,"13,522.38",TRUE,3,23,Amp,NA,0.972,81.182,N,NA,NA,NA,NA,NA,NA,NA,3,d-030623-MIX-4-PCK1-3
14,B2,FALSE,d-030323-MIX-5,MIX,2,PCK1,1.927082,UNKNOWN,SYBR,None,25.704,25.607,0.137,TRUE,"17,837.02",TRUE,3,17,Amp,NA,0.987,81.098,NA,NA,NA,NA,NA,NA,NA,NA,4,d-030323-MIX-5-PCK1-4
14,B2,FALSE,d-110922-MIX-11,MIX,2,PCK1,1.927082399,UNKNOWN,SYBR,None,26.215,26.13,0.121,TRUE,"21,644.55",TRUE,3,19,Amp,NA,0.988,81.19,N,NA,NA,NA,NA,NA,NA,NA,5,d-110922-MIX-11-PCK1-5
15,B3,FALSE,g-030123-PFHxA-1,PFHxA,2,PCK1,1.927082,UNKNOWN,SYBR,None,25.819,25.745,0.106,TRUE,"24,332.21",TRUE,3,18,Amp,NA,0.988,81.175,N,NA,NA,NA,NA,NA,NA,NA,1,g-030123-PFHxA-1-PCK1-1
15,B3,FALSE,g-030923-PFHxA-7,PFHxA,2,PCK1,1.927082,UNKNOWN,SYBR,None,27.964,28.125,0.227,TRUE,"22,807.64",TRUE,3,22,Amp,NA,0.987,81.337,N,NA,NA,NA,NA,NA,NA,NA,2,g-030923-PFHxA-7-PCK1-2
15,B3,FALSE,g-030623-PFHxA-2,PFHxA,2,PCK1,1.927082,UNKNOWN,SYBR,None,28.068,28.13,0.088,TRUE,"13,522.38",TRUE,3,22,Amp,NA,0.984,81.182,N,NA,NA,NA,NA,NA,NA,NA,3,g-030623-PFHxA-2-PCK1-3
15,B3,FALSE,g-030323-PFHxA-5,PFHxA,2,PCK1,1.927082,UNKNOWN,SYBR,None,25.574,25.529,0.064,TRUE,"17,837.02",TRUE,3,17,Amp,NA,0.973,81.103,NA,NA,NA,NA,NA,NA,NA,NA,4,g-030323-PFHxA-5-PCK1-4
15,B3,FALSE,g2-110922-PFHxA-4,PFHxA,2,PCK1,1.927082399,UNKNOWN,SYBR,None,24.47,24.498,0.04,TRUE,"21,644.55",TRUE,3,17,Amp,NA,0.982,81.188,N,NA,NA,NA,NA,NA,NA,NA,5,g2-110922-PFHxA-4-PCK1-5
16,B4,FALSE,j-030123-PFHxS-1,PFHxS,2,PCK1,1.927082,UNKNOWN,SYBR,None,27.861,27.771,0.127,TRUE,"24,332.21",TRUE,3,22,Amp,NA,0.982,81.175,N,NA,NA,NA,NA,NA,NA,NA,1,j-030123-PFHxS-1-PCK1-1
16,B4,FALSE,j-030923-PFHxS-7,PFHxS,2,PCK1,1.927082,UNKNOWN,SYBR,None,24.568,24.42,0.208,TRUE,"22,807.64",TRUE,3,18,Amp,NA,0.975,81.185,N,NA,NA,NA,NA,NA,NA,NA,2,j-030923-PFHxS-7-PCK1-2
16,B4,FALSE,j-030623-PFHxS-6,PFHxS,2,PCK1,1.927082,UNKNOWN,SYBR,None,27.32,27.215,0.148,TRUE,"13,522.38",TRUE,3,19,Amp,NA,0.982,81.182,N,NA,NA,NA,NA,NA,NA,NA,3,j-030623-PFHxS-6-PCK1-3
16,B4,FALSE,j-030323-PFHxS-2,PFHxS,2,PCK1,1.927082,UNKNOWN,SYBR,None,23.169,23.088,0.115,TRUE,"17,837.02",TRUE,3,16,Amp,NA,0.984,81.103,NA,NA,NA,NA,NA,NA,NA,NA,4,j-030323-PFHxS-2-PCK1-4
16,B4,FALSE,j-110922-PFHxS-12,PFHxS,2,PCK1,1.927082399,UNKNOWN,SYBR,None,26.3,26.044,0.362,TRUE,"21,644.55",TRUE,3,21,Amp,NA,0.984,81.188,N,NA,NA,NA,NA,NA,NA,NA,5,j-110922-PFHxS-12-PCK1-5
17,B5,FALSE,m-030123-PFOA-1,PFOA,2,PCK1,1.927082,UNKNOWN,SYBR,None,25.5,25.54,0.055,TRUE,"24,332.21",TRUE,3,18,Amp,NA,0.985,81.021,N,NA,NA,NA,NA,NA,NA,NA,1,m-030123-PFOA-1-PCK1-1
